epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,3572.95,1.14828,0.57452,0.9252,0.84038,0.74487,0.8089,0.48928,1.4217,0.64883,1.05685,0.000599037,0.000599037,0.000599037
178,3593.35,1.14665,0.56394,0.92487,0.8409,0.72267,0.79121,0.46864,1.42526,0.65118,1.05854,0.000594321,0.000594321,0.000594321
179,3613.64,1.15619,0.5636,0.93122,0.80673,0.72036,0.77748,0.46278,1.42255,0.6522,1.05916,0.000589605,0.000589605,0.000589605
180,3634.01,1.14775,0.56607,0.93051,0.85865,0.71888,0.79952,0.47952,1.41213,0.64986,1.04987,0.00058489,0.00058489,0.00058489
181,3654.44,1.15406,0.5696,0.92699,0.80357,0.75093,0.79648,0.47712,1.41485,0.65731,1.05398,0.000580174,0.000580174,0.000580174
182,3674.61,1.14758,0.56724,0.92803,0.80378,0.75315,0.79776,0.47314,1.41766,0.65767,1.05695,0.000575458,0.000575458,0.000575458
183,3695.09,1.15479,0.56679,0.92498,0.88487,0.69732,0.7998,0.47804,1.4255,0.65213,1.06046,0.000570743,0.000570743,0.000570743
184,3715.34,1.15603,0.57194,0.92685,0.92077,0.6703,0.80394,0.48293,1.41232,0.64813,1.05645,0.000566027,0.000566027,0.000566027
185,3735.66,1.15816,0.5748,0.93184,0.8834,0.70054,0.80398,0.47204,1.43855,0.65566,1.0653,0.000561311,0.000561311,0.000561311
186,3755.95,1.13541,0.56293,0.9225,0.86939,0.741,0.80941,0.47453,1.41736,0.65535,1.06003,0.000556595,0.000556595,0.000556595
187,3776.1,1.14619,0.56317,0.92753,0.91492,0.70521,0.80892,0.46844,1.41932,0.65498,1.05565,0.00055188,0.00055188,0.00055188
188,3796.38,1.14743,0.56133,0.92876,0.92137,0.67706,0.79311,0.46708,1.41926,0.6504,1.05522,0.000547164,0.000547164,0.000547164
189,3816.75,1.15133,0.56433,0.92538,0.7837,0.74532,0.79367,0.46834,1.41745,0.66379,1.05615,0.000542448,0.000542448,0.000542448
190,3836.88,1.14919,0.57137,0.92766,0.84341,0.69793,0.78974,0.46027,1.41362,0.65887,1.05524,0.000537733,0.000537733,0.000537733
191,3857.15,1.12424,0.55706,0.92235,0.85935,0.69204,0.79123,0.46435,1.41456,0.65193,1.05693,0.000533017,0.000533017,0.000533017
192,3877.62,1.1336,0.55509,0.92329,0.86809,0.72407,0.80078,0.46595,1.40831,0.65151,1.05611,0.000528301,0.000528301,0.000528301
193,3897.76,1.14224,0.56652,0.92362,0.8302,0.73564,0.79291,0.47249,1.41077,0.6552,1.0595,0.000523586,0.000523586,0.000523586
194,3918.1,1.11894,0.54941,0.92018,0.84859,0.72409,0.80258,0.46487,1.42882,0.65753,1.06644,0.00051887,0.00051887,0.00051887
195,3938.2,1.12832,0.55152,0.92027,0.91414,0.7167,0.80474,0.48204,1.4279,0.65524,1.06163,0.000514154,0.000514154,0.000514154
196,3958.66,1.12353,0.55136,0.91702,0.92293,0.71182,0.80733,0.48742,1.41983,0.65822,1.0585,0.000509438,0.000509438,0.000509438
197,3978.91,1.12081,0.55126,0.9209,0.91982,0.713,0.80099,0.48336,1.42289,0.65851,1.06063,0.000504723,0.000504723,0.000504723
198,3999.08,1.1087,0.55104,0.92049,0.86773,0.71688,0.79781,0.48681,1.41929,0.65185,1.06031,0.000500007,0.000500007,0.000500007
199,4019.43,1.13048,0.55655,0.925,0.87701,0.71619,0.79933,0.48535,1.42039,0.65156,1.05957,0.000495291,0.000495291,0.000495291
200,4039.91,1.12866,0.55488,0.92055,0.89343,0.72588,0.80495,0.48195,1.41926,0.64646,1.05719,0.000490576,0.000490576,0.000490576
201,4060.13,1.12919,0.54926,0.92149,0.89921,0.71174,0.80492,0.4796,1.42744,0.65514,1.05893,0.00048586,0.00048586,0.00048586
202,4080.6,1.11319,0.54307,0.91795,0.88659,0.70876,0.81258,0.48813,1.41977,0.65528,1.0605,0.000481144,0.000481144,0.000481144
203,4100.77,1.11309,0.5449,0.91763,0.88794,0.71553,0.80571,0.47528,1.42554,0.6548,1.05938,0.000476429,0.000476429,0.000476429
204,4121.27,1.12428,0.55122,0.91913,0.87758,0.72015,0.80259,0.46974,1.42012,0.65295,1.0579,0.000471713,0.000471713,0.000471713
205,4141.62,1.11671,0.54572,0.91576,0.86873,0.71485,0.80278,0.4851,1.42311,0.65573,1.06005,0.000466997,0.000466997,0.000466997
206,4161.84,1.09773,0.54041,0.91507,0.87593,0.68191,0.78813,0.46721,1.43086,0.66685,1.06309,0.000462281,0.000462281,0.000462281
207,4182.19,1.11617,0.54279,0.91442,0.83105,0.73481,0.79862,0.46469,1.42462,0.65871,1.06278,0.000457566,0.000457566,0.000457566
208,4202.69,1.09947,0.54001,0.91395,0.87694,0.72474,0.80644,0.48066,1.41551,0.65682,1.05793,0.00045285,0.00045285,0.00045285
209,4222.78,1.11109,0.54586,0.91432,0.88989,0.70905,0.80341,0.47767,1.42383,0.65142,1.05873,0.000448134,0.000448134,0.000448134
210,4243.2,1.10583,0.54047,0.91849,0.86967,0.72185,0.80117,0.47211,1.43068,0.65842,1.06107,0.000443419,0.000443419,0.000443419
211,4263.36,1.09243,0.54649,0.91647,0.87473,0.7113,0.80433,0.47333,1.43194,0.66261,1.05873,0.000438703,0.000438703,0.000438703
212,4283.83,1.0974,0.54128,0.91515,0.83162,0.73392,0.80503,0.47177,1.42636,0.65259,1.06174,0.000433987,0.000433987,0.000433987
213,4304.24,1.10139,0.53667,0.9143,0.84788,0.72573,0.80455,0.4812,1.42064,0.64964,1.06027,0.000429272,0.000429272,0.000429272
214,4324.45,1.10317,0.53972,0.91484,0.83245,0.73181,0.79765,0.47438,1.42074,0.65014,1.06072,0.000424556,0.000424556,0.000424556
215,4344.86,1.10268,0.5394,0.91572,0.82051,0.73214,0.7948,0.46893,1.42842,0.65873,1.06502,0.00041984,0.00041984,0.00041984
216,4365.39,1.10968,0.53964,0.92074,0.84837,0.72444,0.805,0.47541,1.42995,0.65797,1.06497,0.000415124,0.000415124,0.000415124
217,4385.63,1.09488,0.53753,0.91471,0.89378,0.71132,0.81078,0.48181,1.43193,0.65366,1.06462,0.000410409,0.000410409,0.000410409
218,4406.04,1.09257,0.53277,0.91157,0.88772,0.72666,0.80939,0.48604,1.43058,0.65665,1.06439,0.000405693,0.000405693,0.000405693
219,4426.28,1.08807,0.53797,0.9101,0.88222,0.72091,0.81333,0.48867,1.41582,0.65013,1.05955,0.000400977,0.000400977,0.000400977
220,4446.82,1.10024,0.53912,0.91261,0.89331,0.72251,0.81191,0.48617,1.41717,0.64412,1.06113,0.000396262,0.000396262,0.000396262
221,4467.24,1.1034,0.53818,0.91021,0.89114,0.7292,0.80882,0.47971,1.42918,0.6487,1.06422,0.000391546,0.000391546,0.000391546
222,4487.54,1.09871,0.53224,0.91781,0.88522,0.73016,0.80194,0.47655,1.43965,0.65728,1.0671,0.00038683,0.00038683,0.00038683
223,4507.94,1.08641,0.53836,0.91205,0.86343,0.72792,0.79988,0.47518,1.44293,0.65433,1.07053,0.000382115,0.000382115,0.000382115
224,4528.5,1.08493,0.53677,0.91327,0.86273,0.69972,0.79549,0.46901,1.44,0.65437,1.06816,0.000377399,0.000377399,0.000377399
225,4548.83,1.09239,0.53232,0.91634,0.89048,0.69566,0.7978,0.47004,1.43538,0.65687,1.06558,0.000372683,0.000372683,0.000372683
226,4569.31,1.07901,0.53329,0.90797,0.89034,0.69089,0.79822,0.47532,1.43429,0.65781,1.06556,0.000367967,0.000367967,0.000367967
227,4589.67,1.08369,0.53214,0.91458,0.88044,0.70254,0.795,0.47401,1.43902,0.6583,1.06847,0.000363252,0.000363252,0.000363252
228,4610.08,1.07154,0.52266,0.90763,0.86079,0.70997,0.79376,0.46937,1.44316,0.66012,1.06894,0.000358536,0.000358536,0.000358536
229,4633.53,1.08521,0.53146,0.91566,0.86047,0.71391,0.80684,0.47895,1.43334,0.64716,1.0682,0.00035382,0.00035382,0.00035382
230,4653.58,1.07394,0.5326,0.91191,0.91541,0.69476,0.8099,0.47715,1.43898,0.65299,1.06864,0.000349105,0.000349105,0.000349105
231,4673.98,1.07554,0.53025,0.9094,0.86943,0.71404,0.8136,0.4839,1.43612,0.65482,1.06862,0.000344389,0.000344389,0.000344389
232,4694.3,1.06883,0.52187,0.90688,0.90857,0.69441,0.80809,0.4817,1.43409,0.65552,1.06655,0.000339673,0.000339673,0.000339673
233,4714.15,1.08211,0.53303,0.90972,0.89227,0.724,0.8097,0.47904,1.43399,0.65277,1.06712,0.000334958,0.000334958,0.000334958
234,4734.34,1.07244,0.52814,0.90558,0.88159,0.72898,0.81318,0.48812,1.44855,0.65946,1.07227,0.000330242,0.000330242,0.000330242
235,4754.38,1.06329,0.52612,0.90643,0.92518,0.7044,0.82332,0.4935,1.44423,0.66067,1.07056,0.000325526,0.000325526,0.000325526
236,4774.62,1.06769,0.5252,0.90688,0.89035,0.71905,0.81417,0.48992,1.43801,0.65756,1.06888,0.00032081,0.00032081,0.00032081
237,4794.81,1.07404,0.5276,0.90886,0.86953,0.72029,0.8157,0.48772,1.44113,0.65533,1.07027,0.000316095,0.000316095,0.000316095
238,4814.73,1.07296,0.52526,0.90593,0.91583,0.69627,0.81156,0.48668,1.44247,0.65703,1.07048,0.000311379,0.000311379,0.000311379
239,4834.97,1.07973,0.52651,0.91156,0.88655,0.69924,0.79907,0.47542,1.44881,0.65928,1.07334,0.000306663,0.000306663,0.000306663
240,4855.1,1.0617,0.52007,0.90854,0.93109,0.69423,0.80706,0.47782,1.43647,0.65432,1.07219,0.000301948,0.000301948,0.000301948
241,4875.08,1.06497,0.5226,0.90554,0.81515,0.75226,0.80717,0.48218,1.44528,0.65733,1.07446,0.000297232,0.000297232,0.000297232
242,4895.28,1.06511,0.52325,0.90626,0.88531,0.70485,0.80552,0.4818,1.44496,0.65586,1.07603,0.000292516,0.000292516,0.000292516
243,4915.3,1.04624,0.51898,0.90006,0.83265,0.75248,0.80722,0.48651,1.44695,0.65635,1.07438,0.000287801,0.000287801,0.000287801
244,4935.59,1.05111,0.515,0.90245,0.80005,0.76207,0.80414,0.47814,1.45079,0.6599,1.0771,0.000283085,0.000283085,0.000283085
245,4955.84,1.0517,0.5199,0.9028,0.79348,0.74897,0.80257,0.47802,1.45003,0.65894,1.07876,0.000278369,0.000278369,0.000278369
246,4975.79,1.05517,0.51834,0.90402,0.87726,0.71648,0.80121,0.47753,1.44464,0.65501,1.0778,0.000273654,0.000273654,0.000273654
247,4995.8,1.05706,0.52472,0.90648,0.85724,0.70205,0.79471,0.47671,1.44949,0.65653,1.0784,0.000268938,0.000268938,0.000268938
248,5015.67,1.05682,0.51905,0.90231,0.86523,0.70122,0.79193,0.47443,1.44902,0.65984,1.07706,0.000264222,0.000264222,0.000264222
249,5035.71,1.05032,0.51251,0.90095,0.85624,0.70159,0.7945,0.47329,1.45777,0.66007,1.08008,0.000259506,0.000259506,0.000259506
250,5055.74,1.06333,0.51526,0.90637,0.79448,0.76183,0.80062,0.47814,1.46092,0.66263,1.07967,0.000254791,0.000254791,0.000254791
251,5075.63,1.05183,0.5143,0.90021,0.89981,0.71532,0.80197,0.47771,1.45453,0.65673,1.07753,0.000250075,0.000250075,0.000250075
252,5095.85,1.04827,0.5111,0.89909,0.88441,0.7245,0.80227,0.48156,1.45162,0.65852,1.07591,0.000245359,0.000245359,0.000245359
253,5115.73,1.05017,0.51397,0.90412,0.87581,0.70433,0.80093,0.47136,1.45474,0.65944,1.07892,0.000240644,0.000240644,0.000240644
254,5135.84,1.03553,0.50954,0.89881,0.85708,0.7291,0.79977,0.47295,1.45707,0.65878,1.07993,0.000235928,0.000235928,0.000235928
255,5155.96,1.04331,0.51515,0.89923,0.84039,0.73975,0.80303,0.47404,1.45048,0.66079,1.07703,0.000231212,0.000231212,0.000231212
256,5175.93,1.04064,0.50755,0.89755,0.87786,0.71751,0.8079,0.48333,1.44562,0.65971,1.0749,0.000226497,0.000226497,0.000226497
257,5196.05,1.0407,0.50957,0.90239,0.87243,0.72204,0.80582,0.48087,1.44471,0.65694,1.07402,0.000221781,0.000221781,0.000221781
258,5216.14,1.03777,0.50854,0.89581,0.88899,0.70192,0.80345,0.47668,1.45101,0.6597,1.07799,0.000217065,0.000217065,0.000217065
259,5236.17,1.04746,0.5126,0.90172,0.90528,0.71236,0.81337,0.48226,1.45765,0.66158,1.07993,0.000212349,0.000212349,0.000212349
260,5256.24,1.04351,0.51377,0.89835,0.895,0.69167,0.80946,0.47847,1.45836,0.66193,1.08208,0.000207634,0.000207634,0.000207634
261,5276.25,1.03217,0.50952,0.89589,0.89892,0.69549,0.8043,0.47297,1.45788,0.66433,1.08238,0.000202918,0.000202918,0.000202918
262,5296.5,1.03883,0.51189,0.89963,0.81636,0.75644,0.80495,0.47536,1.45337,0.66596,1.08097,0.000198202,0.000198202,0.000198202
263,5316.78,1.0408,0.51238,0.89968,0.9043,0.6991,0.80892,0.4855,1.45422,0.66218,1.08034,0.000193487,0.000193487,0.000193487
264,5337.01,1.02292,0.50048,0.89222,0.8271,0.74961,0.81067,0.48386,1.45297,0.66571,1.08045,0.000188771,0.000188771,0.000188771
265,5357.26,1.02386,0.51011,0.89196,0.89608,0.71216,0.80906,0.48227,1.45103,0.66775,1.08025,0.000184055,0.000184055,0.000184055
266,5377.26,1.03618,0.51198,0.89649,0.87788,0.71191,0.80627,0.48217,1.45228,0.67094,1.08079,0.00017934,0.00017934,0.00017934
267,5397.61,1.02227,0.50398,0.89961,0.86296,0.71458,0.80596,0.48862,1.44492,0.66668,1.07872,0.000174624,0.000174624,0.000174624
268,5418.07,1.024,0.50237,0.89226,0.79285,0.76952,0.80182,0.48348,1.44606,0.67021,1.0798,0.000169908,0.000169908,0.000169908
269,5438.09,1.01674,0.50518,0.89371,0.84048,0.74418,0.80472,0.48037,1.44729,0.6679,1.08167,0.000165192,0.000165192,0.000165192
270,5458.55,1.01766,0.50018,0.8939,0.84372,0.75079,0.8048,0.47797,1.44651,0.66949,1.08239,0.000160477,0.000160477,0.000160477
